UID,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
8940,M23799,M,297.3,308.4,1434,-2.075241444423442,21,0,0,0,0,0,0
8941,H38354,H,297.3,308.3,1935,-0.7811567003479657,24,0,0,0,0,0,0
8942,M23801,M,297.3,308.3,1595,-2.305969732126822,29,0,0,0,0,0,0
8943,L56122,L,297.3,308.3,2188,0.4427063909482209,32,0,0,0,0,0,0
8944,M23803,M,297.3,308.4,1449,-0.17925681938262783,34,0,0,0,0,0,0
8945,L56124,L,297.3,308.3,1471,-0.6206500654238761,37,0,0,0,0,0,0
8946,L56125,L,297.4,308.2,1639,-1.5535948809201496,39,0,0,0,0,0,0
8947,M23806,M,297.3,308.2,1846,-0.17925681938262783,41,0,0,0,0,0,0
8948,M23807,M,297.3,308.2,1452,0.1919147738793301,44,0,0,0,0,0,0
8949,M23808,M,297.4,308.3,1483,2.037741075506366,47,0,0,0,0,0,0
8950,L56129,L,297.4,308.3,1284,1.0044796131825364,50,0,0,0,0,0,0
8951,L56130,L,297.4,308.2,1419,-1.16235995829268,52,0,0,0,0,0,0
8952,L56131,L,297.3,308.1,1763,0.252104761975864,54,0,0,0,0,0,0
8953,M23812,M,297.2,308.0,1478,-0.399953442403252,56,0,0,0,0,0,0
8954,L56133,L,297.3,308.0,1518,0.9041629663549801,59,0,0,0,0,0,0
8955,L56134,L,297.3,308.0,1447,1.5160945120030738,61,0,0,0,0,0,0
8956,M23815,M,297.4,308.0,1355,1.746822799706453,63,0,0,0,0,0,0
8957,L56136,L,297.4,308.1,1348,1.375651206444495,66,0,0,0,0,0,0
8958,L56137,L,297.4,308.1,1348,-1.2325816110719694,68,0,0,0,0,0,0
8959,M23818,M,297.4,308.1,1734,0.6533713492860893,70,0,0,0,0,0,0
8960,L56139,L,297.3,308.0,1420,-1.5335315515546384,73,0,0,0,0,0,0
8961,L56140,L,297.3,307.9,1797,0.5028963790447548,75,0,0,0,0,0,0
8962,M23821,M,297.3,308.0,1403,-0.9817899940030786,77,0,0,0,0,0,0
8963,L56142,L,297.3,307.9,1628,-0.9617266646375675,80,0,0,0,0,0,0
8964,M23823,M,297.2,307.9,1687,0.492864714361999,82,0,0,0,0,0,0
8965,M23824,M,297.2,307.9,1456,0.4728013849964882,85,0,0,0,0,0,0
8966,L56145,L,297.1,307.9,1496,-0.9717583293203229,88,0,0,0,0,0,0
8967,L56146,L,297.1,307.8,1636,0.04143980363799563,90,0,0,0,0,0,0
8968,L56147,L,297.1,307.8,1536,1.0646696012790704,92,0,0,0,0,0,0
8969,L56148,L,297.1,307.8,1454,1.0044796131825364,94,0,0,0,0,0,0
8970,L56149,L,297.0,307.8,1396,-0.2595101368446733,96,0,0,0,0,0,0
8971,L56150,L,297.0,307.6,1575,-0.43004843645151863,98,0,0,0,0,0,0
8972,L56151,L,296.9,307.6,1514,0.9944479484997806,100,0,0,0,0,0,0
8973,M23832,M,296.8,307.4,1455,0.8339413135756903,102,0,0,0,0,0,0
8974,L56153,L,296.8,307.4,1549,0.24207309729310825,105,0,0,0,0,0,0
8975,L56154,L,296.8,307.5,1474,-0.5805234066928531,107,0,0,0,0,0,0
8976,H38389,H,296.7,307.4,1661,-0.5403967479618307,109,0,0,0,0,0,0
8977,L56156,L,296.7,307.4,1535,-0.8814733471755224,114,0,0,0,0,0,0
8978,M23837,M,296.9,307.5,1556,0.5028963790447548,116,0,0,0,0,0,0
8979,L56158,L,296.9,307.6,1435,1.1148279246928485,119,0,0,0,0,0,0
8980,M23839,M,296.9,307.5,1332,0.24207309729310825,121,0,0,0,0,0,0
8981,L56160,L,297.0,307.6,1513,-0.05887684318956068,124,0,0,0,0,0,0
8982,L56161,L,297.0,307.7,1502,2.0176777461408553,126,0,0,0,0,0,0
8983,L56162,L,297.0,307.7,1315,1.1148279246928485,128,0,0,0,0,0,0
8984,M23843,M,297.0,307.7,1261,2.0477727401891217,130,0,0,0,0,0,0
8985,L56164,L,297.1,307.8,1406,0.23204143261035248,133,0,0,0,0,0,0
8986,L56165,L,297.1,307.8,1584,0.3925480675344427,135,0,0,0,0,0,0
8987,M23846,M,297.1,307.8,1443,-0.42001677176876356,137,0,0,0,0,0,0
8988,L56167,L,297.2,307.9,1580,-1.5435632162373938,140,0,0,0,0,0,0
8989,L56168,L,297.2,307.9,1825,0.8239096488929353,142,0,0,0,0,0,0
8990,L56169,L,297.2,307.9,1469,-0.159193490017117,144,0,0,0,0,0,0
8991,L56170,L,297.2,307.9,1493,-1.0620433114651238,146,0,0,0,0,0,0
8992,M23851,M,297.3,308.0,1598,-0.27957346621018414,148,0,0,0,0,0,0
8993,H38406,H,297.2,307.9,1450,-0.24947847216191754,151,0,0,0,0,0,0
8994,M23853,M,297.2,307.9,1632,-1.9749247975958861,156,0,0,0,0,0,0
8995,M23854,M,297.1,307.9,1980,0.3724847381689319,159,0,0,0,0,0,0
8996,L56175,L,297.2,308.0,1474,-0.28960513089293993,162,0,0,0,0,0,0
8997,L56176,L,297.2,307.9,1540,-0.10903516660333884,164,0,0,0,0,0,0
8998,M23857,M,297.1,307.9,1609,0.28219975602413067,166,0,0,0,0,0,0
8999,L56178,L,297.1,308.0,1467,-0.05887684318956068,169,0,0,0,0,0,0
9000,L56179,L,297.1,307.9,1492,0.6132446905550669,171,0,0,0,0,0,0
9001,L56180,L,297.0,307.9,1493,-0.008718519775782523,173,0,0,0,0,0,0
9002,L56181,L,297.0,307.8,1500,-0.33976345430671806,175,0,0,0,0,0,0
9003,L56182,L,297.1,307.8,1477,0.9141946310377358,177,0,0,0,0,0,0
9004,L56183,L,297.1,307.9,1342,-0.570491742010098,179,0,0,0,0,0,0
9005,M23864,M,297.1,307.8,1538,1.8170444524857428,181,0,0,0,0,0,0
9006,L56185,L,297.2,307.9,1337,0.18188310919657433,184,0,0,0,0,0,0
9007,L56186,L,297.3,307.9,1417,0.6232763552378227,186,0,0,0,0,0,0
9008,L56187,L,297.4,308.0,1383,0.24207309729310825,188,0,0,0,0,0,0
9009,M23868,M,297.4,308.0,1440,-0.5604600773273423,190,0,0,0,0,0,0
9010,L56189,L,297.3,307.9,1579,0.0013131449069732513,193,0,0,0,0,0,0
9011,L56190,L,297.2,307.9,1441,-0.40998510708600777,195,0,0,0,0,0,0
9012,M23871,M,297.2,307.9,1530,-1.403119910678815,197,0,0,0,0,0,0
9013,L56192,L,297.2,308.0,1705,0.3022630853896422,200,0,0,0,0,0,0
9014,H38427,H,297.2,308.0,1435,2.1380577223339223,202,0,0,0,0,0,0
9015,M23874,M,297.2,308.1,1340,0.9743846191342698,207,1,0,0,0,1,0
9016,L56195,L,297.2,308.1,1431,1.2753345596169388,210,1,0,0,0,0,0
9017,L56196,L,297.3,308.2,1396,1.205112906837649,212,1,0,0,0,1,0
9018,M23877,M,297.3,308.1,1369,-0.46014343049978595,214,0,0,0,0,0,0
9019,L56198,L,297.3,308.1,1615,-0.8714416824927665,217,1,1,0,0,0,0
9020,L56199,L,297.2,308.1,1662,-0.6507450594721428,0,0,0,0,0,0,0
9021,L56200,L,297.3,308.2,1553,-0.5403967479618307,2,0,0,0,0,0,0
9022,M23881,M,297.4,308.2,1536,0.663403013968845,4,0,0,0,0,0,0
9023,L56202,L,297.4,308.3,1548,-0.9115683412237894,7,0,0,0,0,0,0
9024,L56203,L,297.4,308.3,1706,0.5530547024585329,9,0,0,0,0,0,0
9025,L56204,L,297.4,308.3,1366,-0.40998510708600777,11,0,0,0,0,0,0
9026,L56205,L,297.5,308.4,1440,-1.1924549523409467,13,0,0,0,0,0,0
9027,M23886,M,297.5,308.4,1685,0.4025797322171985,15,0,0,0,0,0,0
9028,M23887,M,297.4,308.3,1444,0.8740679723067134,18,0,0,0,0,0,0
9029,L56208,L,297.4,308.3,1395,-0.1190668312860946,21,0,0,0,0,0,0
9030,L56209,L,297.4,308.3,1483,0.4326747262654651,23,0,0,0,0,0,0
9031,M23890,M,297.5,308.4,1403,-1.6137848690166836,25,0,0,0,0,0,0
9032,H38445,H,297.5,308.4,1793,-1.1222332995616573,28,0,0,0,0,0,0
9033,L56212,L,297.4,308.3,1723,0.10162979173452956,33,0,0,0,0,0,0
9034,L56213,L,297.4,308.2,1386,0.6232763552378227,35,0,0,0,0,0,0
9035,H38448,H,297.4,308.2,1585,-1.2325816110719694,37,0,0,0,0,0,0
9036,M23895,M,297.3,308.1,1731,-0.22941514279640599,42,0,0,0,0,0,0
9037,L56216,L,297.3,308.3,1519,-1.5636265456029053,45,0,0,0,0,0,0
9038,L56217,L,297.3,308.2,1896,-2.51663469046469,47,0,0,0,0,0,0
9039,L56218,L,297.3,308.3,2358,1.1950812421548933,49,0,0,0,0,0,0
9040,M23899,M,297.3,308.3,1341,-0.29963679557569567,51,0,0,0,0,0,0
9041,L56220,L,297.3,308.3,1550,2.158121051699434,54,0,0,0,0,0,0
9042,L56221,L,297.3,308.3,1309,-0.7109350475686768,56,0,0,0,0,0,0
9043,M23902,M,297.3,308.4,1599,0.0013131449069732513,58,0,0,0,0,0,0
9044,L56223,L,297.4,308.4,1343,-0.008718519775782523,61,0,0,0,0,0,0
9045,L56224,L,297.4,308.4,1378,-0.5403967479618307,63,0,0,0,0,0,0
9046,L56225,L,297.4,308.4,1603,-1.1924549523409467,65,0,0,0,0,0,0
9047,L56226,L,297.4,308.4,1664,-0.2595101368446733,67,0,0,0,0,0,0
9048,L56227,L,297.3,308.4,1488,1.0546379365963146,69,0,0,0,0,0,0
9049,M23908,M,297.3,308.4,1370,-0.570491742010098,71,0,0,0,0,0,0
9050,L56229,L,297.3,308.5,1545,-0.8614100178100111,74,0,0,0,0,0,0
9051,M23910,M,297.4,308.5,1566,-1.5435632162373938,76,0,0,0,0,0,0
9052,L56231,L,297.4,308.6,1820,-1.7943548333062846,79,0,0,0,0,0,0
9053,M23912,M,297.4,308.6,1901,-0.7811567003479657,81,0,0,0,0,0,0
9054,M23913,M,297.4,308.5,1638,-0.17925681938262783,84,0,0,0,0,0,0
9055,M23914,M,297.3,308.4,1521,-1.6940381864787284,87,0,0,0,0,0,0
9056,H38469,H,297.3,308.4,1864,0.1919147738793301,90,0,0,0,0,0,0
9057,L56236,L,297.3,308.3,1430,-0.5504284126445864,95,0,0,0,0,0,0
9058,M23917,M,297.3,308.4,1686,1.7267594703409421,97,0,0,0,0,0,0
9059,M23918,M,297.2,308.3,1326,-1.4432465694098375,100,0,0,0,0,0,0
9060,L56239,L,297.2,308.3,1805,0.5831496965067996,103,0,0,0,0,0,0
9061,H38474,H,297.2,308.3,1453,-1.403119910678815,105,0,0,0,0,0,0
9062,M23921,M,297.2,308.4,1863,-0.4701750951825417,110,0,0,0,0,0,0
9063,L56242,L,297.2,308.3,1576,-0.028781849141293357,113,0,0,0,0,0,0
9064,L56243,L,297.2,308.3,1419,-1.4833732281408603,115,0,0,0,0,0,0
9065,L56244,L,297.2,308.4,1833,-2.275874738078555,117,0,0,0,0,0,0
9066,H38479,H,297.2,308.4,2182,-0.9717583293203229,119,0,0,0,0,0,0
9067,L56246,L,297.2,308.3,1656,1.6665694822444082,124,0,0,0,0,0,0
9068,L56247,L,297.1,308.2,1351,-0.9717583293203229,126,0,0,0,0,0,0
9069,H38482,H,297.1,308.2,1790,-1.1924549523409467,128,0,0,0,0,0,0
9070,M23929,M,297.2,308.2,1678,0.5229597084102664,133,0,0,0,0,0,0
9071,L56250,L,297.1,308.2,1427,1.4057462004927617,136,0,0,0,0,0,0
9072,L56251,L,297.0,308.1,1429,-1.2827399344857475,138,0,0,0,0,0,0
9073,H38486,H,297.2,308.1,1770,-0.8814733471755224,140,0,0,0,0,0,0
9074,L56253,L,297.2,308.1,1689,0.13172478578279617,145,0,0,0,0,0,0
9075,M23934,M,297.2,308.1,1554,-0.399953442403252,147,0,0,0,0,0,0
9076,L56255,L,297.3,308.1,1506,0.4326747262654651,150,0,0,0,0,0,0
9077,L56256,L,297.2,308.1,1474,-1.3930882459960594,152,0,0,0,0,0,0
9078,L56257,L,297.3,308.1,1762,-0.43004843645151863,154,0,0,0,0,0,0
9079,L56258,L,297.3,308.1,1566,0.24207309729310825,156,0,0,0,0,0,0
9080,H38493,H,297.3,308.1,1554,-1.463309898775349,158,0,0,0,0,0,0
9081,L56260,L,297.2,308.0,1869,-0.49023842454805255,163,0,0,0,0,0,0
9082,L56261,L,297.3,308.0,1527,0.964352954451514,165,0,0,0,0,0,0
9083,L56262,L,297.2,307.9,1309,-0.43004843645151863,167,0,0,0,0,0,0
9084,M23943,M,297.2,307.9,1541,3.5525224426024673,169,0,0,0,0,0,0
9085,L56264,L,297.2,307.9,1326,1.4057462004927617,172,1,0,0,1,1,0
9086,H38499,H,297.1,307.9,1365,0.3724847381689319,174,0,0,0,0,0,0
9087,L56266,L,297.1,307.8,1428,-1.2426132757547248,179,0,0,0,0,0,0
9088,L56267,L,297.1,307.8,1681,-1.3128349285340146,181,0,0,0,0,0,0
9089,M23948,M,297.1,307.9,1662,-1.9749247975958861,183,0,0,0,0,0,0
9090,L56269,L,297.2,307.9,1989,-1.1021699701961463,186,0,0,0,0,0,0
9091,M23950,M,297.2,307.9,1747,-0.8915050118582778,188,0,0,0,0,0,0
9092,M23951,M,297.2,308.0,1765,-0.5604600773273423,191,0,0,0,0,0,0
9093,L56272,L,297.3,308.1,1568,-0.9416633352720559,194,0,0,0,0,0,0
9094,M23953,M,297.3,308.1,1709,1.8872661052650317,196,0,0,0,0,0,0
9095,M23954,M,297.3,308.1,1370,0.5731180318240445,199,0,0,0,0,0,0
9096,L56275,L,297.3,308.1,1458,-0.9115683412237894,202,0,0,0,0,0,0
9097,L56276,L,297.2,308.1,1712,-0.30966846025845146,204,0,0,0,0,0,0
9098,L56277,L,297.3,308.1,1642,0.9844162838170248,206,0,0,0,0,0,0
9099,L56278,L,297.3,308.1,1468,1.2352079008859156,0,0,0,0,0,0,0
9100,H38513,H,297.3,308.1,1477,1.3555878770789835,2,0,0,0,0,0,0
9101,L56280,L,297.3,308.2,1446,-0.8614100178100111,7,0,0,0,0,0,0
9102,H38515,H,297.3,308.2,1653,-0.17925681938262783,9,0,0,0,0,0,0
9103,L56282,L,297.3,308.3,1494,0.10162979173452956,14,0,0,0,0,0,0
9104,L56283,L,297.3,308.2,1490,0.7837829901619122,16,0,0,0,0,0,0
9105,M23964,M,297.4,308.3,1550,-0.5103017539135641,18,0,0,0,0,0,0
9106,M23965,M,297.3,308.2,1677,-1.8244498273545515,21,0,0,0,0,0,0
9107,L56286,L,297.4,308.3,1854,-0.9717583293203229,24,0,0,0,0,0,0
9108,M23967,M,297.5,308.5,1662,-0.1190668312860946,26,0,0,0,0,0,0
9109,M23968,M,297.5,308.6,1440,-0.028781849141293357,29,0,0,0,0,0,0
9110,L56289,L,297.5,308.6,1513,0.9041629663549801,32,0,0,0,0,0,0
9111,M23970,M,297.6,308.6,1389,1.1047962600100927,34,0,0,0,0,0,0
9112,L56291,L,297.6,308.6,1351,-0.16922515469987276,37,0,0,0,0,0,0
9113,M23972,M,297.6,308.6,1482,-1.1523282936099244,39,0,0,0,0,0,0
9114,L56293,L,297.6,308.6,1744,-0.09900350192058306,42,0,0,0,0,0,0
9115,L56294,L,297.6,308.7,1476,0.8239096488929353,44,0,0,0,0,0,0
9116,M23975,M,297.6,308.6,1444,-0.7911883650307214,46,0,0,0,0,0,0
9117,H38530,H,297.6,308.7,1659,0.663403013968845,49,0,0,0,0,0,0
9118,M23977,M,297.6,308.7,1475,0.21197810324484165,54,0,0,0,0,0,0
9119,L56298,L,297.6,308.6,1526,-1.0520116467823681,57,0,0,0,0,0,0
9120,M23979,M,297.4,308.4,1675,-0.12909849596884967,59,0,0,0,0,0,0
9121,L56300,L,297.4,308.4,1525,0.5931813611895553,62,0,0,0,0,0,0
9122,L56301,L,297.3,308.3,1396,0.12169312110004112,64,0,0,0,0,0,0
9123,L56302,L,297.4,308.4,1580,0.28219975602413067,66,0,0,0,0,0,0
9124,L56303,L,297.4,308.5,1462,1.0446062719135587,68,0,0,0,0,0,0
9125,L56304,L,297.4,308.4,1426,-0.5805234066928531,70,0,0,0,0,0,0
9126,L56305,L,297.4,308.5,1569,0.07153479768626296,72,0,0,0,0,0,0
9127,L56306,L,297.4,308.5,1477,-1.2827399344857475,74,0,0,0,0,0,0
9128,L56307,L,297.4,308.5,1761,0.5931813611895553,76,0,0,0,0,0,0
9129,M23988,M,297.5,308.6,1486,-0.991821658685834,78,0,0,0,0,0,0
9130,L56309,L,297.6,308.6,1664,-0.7309983769341876,81,0,0,0,0,0,0
9131,L56310,L,297.6,308.6,1576,0.6734346786516008,83,0,0,0,0,0,0
9132,H38545,H,297.6,308.6,1463,0.20194643856208588,85,0,0,0,0,0,0
9133,M23992,M,297.6,308.6,1585,0.5731180318240445,90,0,0,0,0,0,0
9134,L56313,L,297.7,308.7,1479,0.021376474272484798,93,0,0,0,0,0,0
9135,L56314,L,297.7,308.7,1449,1.034574607230803,95,0,0,0,0,0,0
9136,H38549,H,297.7,308.8,1404,-1.0921383055133904,97,0,0,0,0,0,0
9137,L56316,L,297.7,308.7,1694,-1.16235995829268,102,0,0,0,0,0,0
9138,L56317,L,297.7,308.7,1731,-0.29963679557569567,104,0,0,0,0,0,0
9139,L56318,L,297.6,308.6,1522,-0.30966846025845146,106,0,0,0,0,0,0
9140,L56319,L,297.5,308.5,1536,-0.008718519775782523,108,0,0,0,0,0,0
9141,L56320,L,297.5,308.5,1373,-0.35982678367222964,110,0,0,0,0,0,0
9142,L56321,L,297.5,308.5,1597,-0.5805234066928531,112,0,0,0,0,0,0
9143,L56322,L,297.6,308.5,1678,0.2621364266586198,114,0,0,0,0,0,0
9144,L56323,L,297.6,308.5,1452,0.1618197798310635,116,0,0,0,0,0,0
9145,M24004,M,297.5,308.5,1447,-0.28960513089293993,118,0,0,0,0,0,0
9146,L56325,L,297.6,308.5,1574,0.0013131449069732513,121,0,0,0,0,0,0
9147,L56326,L,297.6,308.6,1528,-1.2827399344857475,123,0,0,0,0,0,0
9148,L56327,L,297.7,308.7,1688,0.04143980363799563,125,0,0,0,0,0,0
9149,L56328,L,297.6,308.6,1393,1.0546379365963146,127,0,0,0,0,0,0
9150,M24009,M,297.5,308.6,1429,1.7066961409754307,129,0,0,0,0,0,0
9151,M24010,M,297.5,308.6,1347,0.05147146832075141,132,0,0,0,0,0,0
9152,L56331,L,297.6,308.6,1553,1.3656195417617392,135,0,0,0,0,0,0
9153,L56332,L,297.5,308.6,1260,-0.6206500654238761,137,0,0,0,0,0,0
9154,L56333,L,297.5,308.6,1546,-0.399953442403252,139,0,0,0,0,0,0
9155,L56334,L,297.5,308.6,1596,1.746822799706453,141,0,0,0,0,0,0
9156,L56335,L,297.5,308.5,1340,1.4859995179548064,143,0,0,0,0,0,0
9157,M24016,M,297.5,308.4,1369,1.2352079008859156,145,0,0,0,0,0,0
9158,L56337,L,297.5,308.5,1462,0.6232763552378227,148,0,0,0,0,0,0
9159,H38572,H,297.4,308.4,1487,-0.45011176581703016,150,0,0,0,0,0,0
9160,M24019,M,297.5,308.6,1510,-1.2024866170237025,155,0,0,0,0,0,0
9161,H38574,H,297.5,308.5,1671,-1.0018533233685898,158,0,0,0,0,0,0
9162,M24021,M,297.5,308.5,1612,-0.028781849141293357,163,0,0,0,0,0,0
9163,M24022,M,297.6,308.6,1509,0.7336246667481341,166,0,0,0,0,0,0
9164,L56343,L,297.6,308.6,1415,-2.5667930138784687,169,0,0,0,0,0,0
9165,L56344,L,297.6,308.6,2384,2.2484060338442347,171,0,0,0,0,0,0
9166,L56345,L,297.6,308.6,1326,1.3455562123962277,173,0,0,0,0,0,0
9167,M24026,M,297.6,308.6,1390,0.12169312110004112,175,0,0,0,0,0,0
9168,M24027,M,297.6,308.7,1392,0.4427063909482209,178,0,0,0,0,0,0
9169,H38582,H,297.6,308.8,1385,-1.5535948809201496,181,0,0,0,0,0,0
9170,L56349,L,297.7,308.8,1896,0.6834663433343559,186,0,0,0,0,0,0
9171,L56350,L,297.7,308.7,1474,0.5630863671412888,188,0,0,0,0,0,0
9172,M24031,M,297.7,308.8,1388,-1.2827399344857475,190,0,0,0,0,0,0
9173,L56352,L,297.7,308.9,1715,-0.7811567003479657,193,0,0,0,0,0,0
9174,H38587,H,297.8,308.9,1650,-1.4432465694098375,195,0,0,0,0,0,0
9175,L56354,L,297.8,308.9,1871,2.4289759981338364,200,1,1,0,0,0,0
9176,L56355,L,297.8,309.0,1403,0.04143980363799563,0,1,0,0,1,0,0
9177,L56356,L,297.8,308.9,1518,0.3022630853896422,2,0,0,0,0,0,0
9178,L56357,L,297.9,309.1,1504,1.6966644762926748,4,0,0,0,0,0,0
9179,L56358,L,297.8,309.0,1340,0.4728013849964882,6,0,0,0,0,0,0
9180,H38593,H,297.9,309.1,1435,-0.30966846025845146,8,0,0,0,0,0,0
9181,L56360,L,297.9,309.1,1507,-0.38992177772049624,13,0,0,0,0,0,0
9182,L56361,L,297.9,309.1,1521,0.5028963790447548,15,0,0,0,0,0,0
9183,M24042,M,297.8,309.0,1576,-0.33976345430671806,17,0,0,0,0,0,0
9184,L56363,L,297.9,309.1,1543,-0.33976345430671806,20,0,0,0,0,0,0
9185,L56364,L,298.0,309.2,1665,1.034574607230803,22,0,0,0,0,0,0
9186,L56365,L,297.9,309.1,1442,-1.1021699701961463,24,0,0,0,0,0,0
9187,L56366,L,297.9,309.0,1629,0.7336246667481341,26,0,0,0,0,0,0
9188,L56367,L,297.9,309.0,1379,0.021376474272484798,28,0,0,0,0,0,0
9189,L56368,L,297.9,309.0,1502,-0.8012200297134773,30,0,0,0,0,0,0
9190,L56369,L,297.9,309.1,1595,-0.14916182533436123,32,0,0,0,0,0,0
9191,M24050,M,298.0,309.0,1439,-1.8445131567200628,34,0,0,0,0,0,0
9192,M24051,M,297.9,309.0,1970,-0.42001677176876356,37,0,0,0,0,0,0
9193,L56372,L,297.9,309.0,1562,0.0915981270517738,40,0,0,0,0,0,0
9194,M24053,M,297.9,309.0,1530,0.06150313300350718,42,0,0,0,0,0,0
9195,L56374,L,297.9,308.9,1393,-0.23944680747916175,45,0,0,0,0,0,0
9196,L56375,L,297.9,309.0,1532,-0.22941514279640599,47,0,0,0,0,0,0
9197,L56376,L,298.0,308.9,1607,0.9041629663549801,49,0,0,0,0,0,0
9198,M24057,M,297.9,308.8,1469,-0.23944680747916175,51,0,0,0,0,0,0
9199,M24058,M,297.9,308.8,1538,-0.8614100178100111,54,0,0,0,0,0,0
9200,L56379,L,297.9,308.8,1613,-0.7911883650307214,57,0,0,0,0,0,0
9201,M24060,M,297.9,308.8,1602,0.42264306158271003,59,0,0,0,0,0,0
9202,L56381,L,297.8,308.7,1404,-0.30966846025845146,62,0,0,0,0,0,0
9203,L56382,L,297.8,308.8,1548,-0.48020675986529676,64,0,0,0,0,0,0
9204,L56383,L,297.8,308.8,1559,-0.38992177772049624,66,0,0,0,0,0,0
9205,L56384,L,297.8,308.8,1621,-0.7109350475686768,68,0,0,0,0,0,0
9206,L56385,L,297.8,308.8,1579,0.4025797322171985,70,0,0,0,0,0,0
9207,M24066,M,297.9,308.9,1547,0.8640363076239577,72,0,0,0,0,0,0
9208,L56387,L,297.9,308.8,1386,0.0915981270517738,75,0,0,0,0,0,0
9209,L56388,L,298.0,308.9,1406,1.5963478294651186,77,0,0,0,0,0,0
9210,M24069,M,298.0,309.0,1393,-2.616951337292247,79,0,0,0,0,0,0
9211,M24070,M,297.9,309.0,2456,0.9141946310377358,82,0,0,0,0,0,0
9212,M24071,M,298.0,309.0,1409,1.3957145358100058,85,0,0,0,0,0,0
9213,L56392,L,298.0,308.9,1390,-0.7610933709824549,88,0,0,0,0,0,0
9214,L56393,L,298.0,309.0,1679,-0.28960513089293993,90,0,0,0,0,0,0
9215,L56394,L,298.0,308.9,1508,-0.8313150237617443,92,0,0,0,0,0,0
9216,L56395,L,297.9,308.8,1681,0.3724847381689319,94,0,0,0,0,0,0
9217,H38630,H,297.7,308.8,1469,0.964352954451514,96,0,0,0,0,0,0
9218,L56397,L,297.8,308.8,1421,1.024542942548048,101,0,0,0,0,0,0
9219,L56398,L,297.7,308.8,1354,1.7066961409754307,103,0,0,0,0,0,0
9220,M24079,M,297.7,308.8,1350,1.8170444524857428,105,0,0,0,0,0,0
9221,L56400,L,297.8,308.9,1282,-1.0018533233685898,108,0,0,0,0,0,0
9222,M24081,M,297.8,309.0,1675,-0.14916182533436123,110,0,0,0,0,0,0
9223,M24082,M,297.9,309.0,1525,0.3925480675344427,113,0,0,0,0,0,0
9224,L56403,L,297.9,309.0,1382,0.6834663433343559,116,0,0,0,0,0,0
9225,L56404,L,297.9,309.0,1450,-1.64387986306495,118,0,0,0,0,0,0
9226,L56405,L,298.0,309.1,1820,-1.653911527747706,120,0,0,0,0,0,0
9227,L56406,L,298.0,309.1,1822,0.4326747262654651,122,0,0,0,0,0,0
9228,L56407,L,298.0,309.1,1473,-0.24947847216191754,124,0,0,0,0,0,0
9229,M24088,M,298.1,309.1,1572,-2.225716414664777,126,0,0,0,0,0,0
9230,M24089,M,298.1,309.0,2042,-1.7441965098925065,129,0,0,0,0,0,0
9231,L56410,L,298.2,309.2,1922,-0.34979511898947385,132,0,0,0,0,0,0
9232,L56411,L,298.2,309.1,1539,1.205112906837649,134,0,0,0,0,0,0
9233,L56412,L,298.2,309.1,1350,0.5129280437275106,136,0,0,0,0,0,0
9234,L56413,L,298.3,309.1,1403,-1.9749247975958861,138,0,0,0,0,0,0
9235,L56414,L,298.3,309.1,1904,-0.48020675986529676,140,0,0,0,0,0,0
9236,M24095,M,298.2,308.9,1592,-0.8413466884444997,142,0,0,0,0,0,0
9237,L56416,L,298.1,308.7,1556,-1.463309898775349,145,0,0,0,0,0,0
9238,M24097,M,298.1,308.8,1811,0.12169312110004112,147,0,0,0,0,0,0
9239,M24098,M,298.2,308.8,1456,1.1950812421548933,150,0,0,0,0,0,0
9240,H38653,H,298.2,308.8,1436,0.964352954451514,153,0,0,0,0,0,0
9241,M24100,M,298.1,308.7,1362,-1.0921383055133904,158,0,0,0,0,0,0
9242,L56421,L,298.1,308.7,1683,2.0979310636029,161,0,0,0,0,0,0
9243,M24102,M,298.2,308.7,1269,0.9041629663549801,163,0,0,0,0,0,0
9244,L56423,L,298.3,308.8,1454,-1.272708269802992,166,0,0,0,0,0,0
9245,L56424,L,298.3,308.8,1767,-1.272708269802992,168,0,0,0,0,0,0
9246,L56425,L,298.3,308.9,1708,-1.3028032638512588,170,0,0,0,0,0,0
9247,L56426,L,298.3,308.9,1862,-0.9316316705893005,172,0,0,0,0,0,0
9248,L56427,L,298.3,308.9,1695,0.06150313300350718,174,0,0,0,0,0,0
9249,M24108,M,298.3,309.1,1488,-0.7811567003479657,176,0,0,0,0,0,0
9250,L56429,L,298.3,309.0,1657,-1.4131515753615709,179,0,0,0,0,0,0
9251,H38664,H,298.3,309.0,1823,-1.1222332995616573,181,0,0,0,0,0,0
9252,M24111,M,298.2,309.1,1651,-0.38992177772049624,186,0,0,0,0,0,0
9253,M24112,M,298.1,309.0,1533,0.05147146832075141,189,0,0,0,0,0,0
9254,M24113,M,298.2,309.0,1508,-0.8915050118582778,192,0,0,0,0,0,0
9255,L56434,L,298.3,309.1,1616,-0.8513783531272554,195,0,0,0,0,0,0
9256,L56435,L,298.2,309.0,1651,-0.48020675986529676,197,0,0,0,0,0,0
9257,L56436,L,298.2,309.1,1569,1.8772344405822765,199,0,0,0,0,0,0
9258,M24117,M,298.3,309.1,1296,0.3223264147551537,201,0,0,0,0,0,0
9259,H38672,H,298.3,309.0,1379,-1.2024866170237025,0,0,0,0,0,0,0
